id,ans
2998,0
2999,0
3000,0
3001,0
3002,0
3003,1
3004,0
3005,0
3006,0
3007,1
3008,0
3009,0
3010,1
3011,0
3012,1
3013,0
3014,1
3015,1
3016,0
3017,1
3018,0
3019,0
3020,0
3021,0
3022,0
3023,1
3024,0
3025,1
3026,1
3027,1
3028,1
3029,0
3030,1
3031,0
3032,1
3033,1
3034,1
3035,1
3036,0
3037,0
3038,1
3039,1
3040,1
3041,1
3042,0
3043,1
3044,1
3045,0
3046,0
3047,0
3048,1
3049,0
3050,0
3051,0
3052,0
3053,1
3054,1
3055,0
3056,0
3057,0
3058,1
3059,1
3060,1
3061,1
3062,1
3063,1
3064,1
3065,0
3066,1
3067,1
3068,0
3069,0
3070,1
3071,1
3072,0
3073,0
3074,0
3075,0
3076,0
3077,0
3078,1
3079,1
3080,0
3081,1
3082,1
3083,0
3084,1
3085,1
3086,1
3087,0
3088,1
3089,0
3090,1
3091,1
3092,0
3093,0
3094,1
3095,0
3096,1
3097,1
3098,1
3099,0
3100,1
3101,0
3102,0
3103,1
3104,1
3105,0
3106,1
3107,1
3108,0
3109,0
3110,0
3111,0
3112,0
3113,1
3114,0
3115,1
3116,1
3117,1
3118,1
3119,0
3120,0
3121,0
3122,1
3123,0
3124,0
3125,1
3126,0
3127,1
3128,0
3129,1
3130,1
3131,0
3132,1
3133,0
3134,0
3135,1
3136,0
3137,1
3138,0
3139,0
3140,1
3141,0
3142,1
3143,1
3144,1
3145,1
3146,1
3147,0
3148,0
3149,1
3150,0
3151,1
3152,1
3153,0
3154,1
3155,1
3156,1
3157,0
3158,1
3159,1
3160,1
3161,0
3162,0
3163,0
3164,0
3165,0
3166,1
3167,0
3168,0
3169,1
3170,0
3171,1
3172,1
3173,1
3174,1
3175,0
3176,1
3177,0
3178,1
3179,0
3180,0
3181,0
3182,0
3183,0
3184,1
3185,1
3186,1
3187,1
3188,0
3189,0
3190,1
3191,1
3192,1
3193,1
3194,0
3195,1
3196,0
3197,1
3198,1
3199,0
3200,0
3201,1
3202,0
3203,0
3204,1
3205,0
3206,0
3207,0
3208,0
3209,1
3210,0
3211,1
3212,1
3213,1
3214,0
3215,0
3216,0
3217,1
3218,1
3219,0
3220,0
3221,0
3222,0
3223,1
3224,1
3225,1
3226,0
3227,0
3228,1
3229,0
3230,0
3231,1
3232,0
3233,1
3234,1
3235,1
3236,0
3237,1
3238,1
3239,0
3240,1
3241,0
3242,0
3243,1
3244,1
3245,1
3246,0
3247,0
3248,1
3249,0
3250,1
3251,1
3252,1
3253,1
3254,0
3255,1
3256,1
3257,1
3258,1
3259,1
3260,1
3261,0
3262,1
3263,0
3264,0
3265,1
3266,0
3267,0
3268,1
3269,0
3270,0
3271,0
3272,1
3273,0
3274,0
3275,1
3276,0
3277,0
3278,0
3279,1
3280,0
3281,0
3282,1
3283,0
3284,1
3285,1
3286,1
3287,0
3288,0
3289,0
3290,0
3291,0
3292,0
3293,1
3294,1
3295,1
3296,0
3297,1
3298,1
3299,0
3300,1
3301,0
3302,1
3303,0
3304,1
3305,1
3306,1
3307,1
3308,1
3309,0
3310,1
3311,0
3312,0
3313,1
3314,0
3315,0
3316,0
3317,0
3318,1
3319,0
3320,0
3321,1
3322,0
3323,0
3324,1
3325,0
3326,1
3327,1
3328,1
3329,1
3330,0
3331,0
3332,0
3333,0
3334,1
3335,1
3336,1
3337,0
3338,0
3339,0
3340,0
3341,0
3342,1
3343,0
3344,1
3345,1
3346,1
3347,1
3348,1
3349,1
3350,1
3351,0
3352,0
3353,1
3354,0
3355,1
3356,1
3357,1
3358,0
3359,0
3360,0
3361,1
3362,0
3363,1
3364,0
3365,1
3366,1
3367,1
3368,0
3369,1
3370,1
3371,0
3372,0
3373,0
3374,1
3375,0
3376,1
3377,0
3378,0
3379,0
3380,0
3381,0
3382,1
3383,1
3384,1
3385,1
3386,0
3387,1
3388,0
3389,1
3390,0
3391,0
3392,0
3393,1
3394,0
3395,0
3396,1
3397,1
3398,0
3399,1
3400,1
3401,0
3402,0
3403,1
3404,1
3405,1
3406,0
3407,0
3408,0
3409,1
3410,0
3411,1
3412,1
3413,0
3414,0
3415,0
3416,1
3417,0
3418,1
3419,1
3420,0
3421,1
3422,0
3423,0
3424,1
3425,1
3426,0
3427,0
3428,1
3429,0
3430,1
3431,1
3432,0
3433,0
3434,1
3435,0
3436,0
3437,0
3438,0
3439,1
3440,1
3441,1
3442,1
3443,0
3444,0
3445,1
3446,1
3447,0
3448,0
3449,0
3450,0
3451,0
3452,0
3453,1
3454,0
3455,0
3456,1
3457,0
3458,0
3459,1
3460,0
3461,1
3462,1
3463,1
3464,1
3465,0
3466,0
3467,0
3468,1
3469,1
3470,0
3471,1
3472,1
3473,1
3474,0
3475,0
3476,1
3477,1
3478,1
3479,1
3480,0
3481,0
3482,1
3483,1
3484,0
3485,0
3486,1
3487,1
3488,0
3489,1
3490,0
3491,0
3492,0
3493,1
3494,1
3495,0
3496,1
3497,0
3498,1
3499,1
3500,1
3501,1
3502,0
3503,1
3504,0
3505,1
3506,0
3507,0
3508,1
3509,1
3510,0
3511,0
3512,0
3513,1
3514,1
3515,1
3516,0
3517,1
3518,1
3519,0
3520,0
3521,0
3522,0
3523,0
3524,1
3525,0
3526,0
3527,1
3528,1
3529,1
3530,0
3531,0
3532,0
3533,1
3534,1
3535,1
3536,1
3537,1
3538,0
3539,1
3540,0
3541,1
3542,0
3543,0
3544,1
3545,0
3546,1
3547,0
3548,1
3549,1
3550,1
3551,0
3552,1
3553,1
3554,0
3555,0
3556,1
3557,1
3558,1
3559,0
3560,0
3561,1
3562,1
3563,1
3564,0
3565,1
3566,0
3567,1
3568,0
3569,0
3570,1
3571,0
3572,1
3573,1
3574,1
3575,0
3576,0
3577,0
3578,0
3579,1
3580,0
3581,1
3582,1
3583,1
3584,0
3585,1
3586,1
3587,0
3588,1
3589,1
3590,0
3591,1
3592,0
3593,0
3594,1
3595,1
3596,1
3597,1
3598,0
3599,1
3600,1
3601,0
3602,1
3603,1
3604,0
3605,0
3606,0
3607,1
3608,0
3609,1
3610,1
3611,0
3612,1
3613,1
3614,1
3615,0
3616,0
3617,1
3618,1
3619,1
3620,1
3621,0
3622,0
3623,1
3624,0
3625,1
3626,0
3627,0
3628,1
3629,0
3630,0
3631,1
3632,1
3633,1
3634,0
3635,0
3636,1
3637,1
3638,0
3639,1
3640,1
3641,1
3642,0
3643,1
3644,0
3645,0
3646,1
3647,1
3648,0
3649,0
3650,1
3651,1
3652,0
3653,1
3654,0
3655,0
3656,1
3657,1
3658,0
3659,0
3660,0
3661,1
3662,0
3663,0
3664,1
3665,0
3666,1
3667,1
3668,0
3669,0
3670,0
3671,1
3672,1
3673,0
3674,1
3675,0
3676,0
3677,1
3678,1
3679,1
3680,1
3681,1
3682,1
3683,1
3684,1
3685,0
3686,0
3687,1
3688,1
3689,1
3690,0
3691,0
3692,0
3693,1
3694,1
3695,1
3696,1
3697,0
3698,1
3699,0
3700,1
3701,1
3702,1
3703,1
3704,0
3705,0
3706,1
3707,1
3708,1
3709,1
3710,0
3711,0
3712,1
3713,0
3714,0
3715,0
3716,0
3717,1
3718,0
3719,0
3720,0
3721,1
3722,1
3723,1
3724,1
3725,1
3726,1
3727,1
3728,1
3729,0
3730,1
3731,1
3732,1
3733,1
3734,0
3735,1
3736,1
3737,0
3738,1
3739,1
3740,1
3741,0
3742,1
3743,0
3744,0
3745,1
3746,0
3747,1
3748,1
3749,1
3750,0
3751,0
3752,1
3753,1
3754,0
3755,1
3756,1
3757,1
3758,1
3759,1
3760,1
3761,1
3762,0
3763,0
3764,0
3765,1
3766,0
3767,0
3768,0
3769,1
3770,1
3771,0
3772,1
3773,0
3774,1
3775,1
3776,0
3777,1
3778,0
3779,1
3780,1
3781,1
3782,1
3783,0
3784,0
3785,1
3786,1
3787,1
3788,1
3789,1
3790,1
3791,1
3792,1
3793,0
3794,1
3795,0
3796,1
3797,1
3798,0
3799,0
3800,1
3801,1
3802,1
3803,1
3804,1
3805,1
3806,1
3807,1
3808,0
3809,1
3810,1
3811,1
3812,0
3813,0
3814,1
3815,1
3816,0
3817,1
3818,0
3819,0
3820,1
3821,0
3822,1
3823,0
3824,1
3825,0
3826,0
3827,1
3828,0
3829,1
3830,1
3831,1
3832,0
3833,1
3834,1
3835,1
3836,1
3837,1
3838,1
3839,0
3840,0
3841,1
3842,0
3843,1
3844,0
3845,0
3846,1
3847,0
3848,0
3849,0
3850,1
3851,1
3852,0
3853,0
3854,0
3855,0
3856,1
3857,1
3858,1
3859,0
3860,1
3861,0
3862,0
3863,1
3864,1
3865,0
3866,0
3867,0
3868,0
3869,0
3870,1
3871,1
3872,0
3873,0
3874,1
3875,1
3876,1
3877,1
3878,1
3879,1
3880,0
3881,1
3882,1
3883,0
3884,0
3885,1
3886,1
3887,0
3888,0
3889,0
3890,1
3891,1
3892,1
3893,0
3894,1
3895,0
3896,1
3897,0
3898,0
3899,1
3900,0
3901,0
3902,1
3903,0
3904,1
3905,1
3906,1
3907,0
3908,0
3909,1
3910,1
3911,0
3912,0
3913,0
3914,1
3915,0
3916,0
3917,0
3918,0
3919,0
3920,1
3921,0
3922,1
3923,1
3924,0
3925,0
3926,1
3927,1
3928,0
3929,1
3930,0
3931,1
3932,0
3933,1
3934,1
3935,0
3936,0
3937,1
3938,0
3939,1
3940,0
3941,1
3942,1
3943,0
3944,1
3945,0
3946,0
3947,1
3948,0
3949,0
3950,1
3951,0
3952,1
3953,0
3954,1
3955,0
3956,1
3957,1
3958,0
3959,1
3960,0
3961,0
3962,0
3963,1
3964,0
3965,0
3966,1
3967,0
3968,0
3969,0
3970,0
3971,1
3972,0
3973,0
3974,1
3975,1
3976,0
3977,1
3978,1
3979,0
3980,1
3981,0
3982,1
3983,0
3984,1
3985,0
3986,1
3987,1
3988,0
3989,0
3990,0
3991,1
3992,0
3993,0
3994,0
3995,1
3996,1
3997,1
3998,0
3999,0
